	0
authority	46
automatic-contact	3
automatically	1
autorisés	1
autorités	1
autres	2
autumn	2
aux	9
auxiliary	3
available	6
avait	1
avec	2
avenue	4
aviation	1
avoided	7
avoir	2
avowedly	2
awaited	2
awaits	2
aware	9
away	1
awkward	1
ayant	1
aérienne	2
aéronefs	2
aérostats	1
b	6
b.f	2
back	4
backing	1
bad	4
baden-powell	5
baden-powell's	1
badly	1
bags	2
baie	2
baies	1
bailiff	1
baker	2
balance	1
balestrini	1
balfour	5
ballantyne	1
balloons	6
baltic	1
bambaata	1
bands	1
bank	1
bankrupt	1
banks	1
bar	1
barbarism	2
barbarities	1
barbarity	1
barbarous	3
baron	4
barracks	2
barrer	1
barring	1
base	12
based	2
bases	4
basse	1
batteries	1
battle	6
baty	3
baudin	1
bay	1
bayonets	1
bays	3
be	900
bear	8
bearer	1
bearing	20
bears	1
beaucoup	1
beautiful	1
became	6
because	10
become	30
becomes	2
becoming	4
been	240
beer	2
before	39
beforehand	3
begin	1
beginning	3
begins	2
beguiled	1
behalf	11
behaviour	1
behind	1
being	79
belgian	2
belgium	4
belief	6
believe	3
believing	1
belli	4
belligerency	4
belligerent	104
belligerents	40
belligérant	3
belligérantes	1
belligérants	4
bellum	1
belong	6
belonged	1
belonging	11
belongs	5
below	1
benault's	1
beneficent	1
beneficially	1
benefit	10
beresford	2
berlin	9
bermuda	1
bernard	1
berne	1
beset	2
beside	1
besides	6
besieged	3
besoin	1
best	7
bestowed	1
bestowing	1
better	14
between	98
beyond	10
bibliographical	2
bibliothèque	1
biens	1
bigham	1
bill	66
bills	8
bind	1
binding	10
binds	2
biographical	2
birkenhead	2
bismarck	2
bkry	1
black	7
blackburn's	1
blamed	1
blesses	1
blessés	2
bliss	2
bloc	1
blockade	70
blockade-runner	3
blockade-running	1
blockaded	3
blockades	4
blockading	1
blocus	6
bloquée	1
blossom	1
blowing	1
blue-books	1
bluntschli	3
bluntschli's	5
bnf/gallica	1
board	18
boarding	1
boats	1
bodies	5
body	20
boer	5
boers	1
boldly	1
bombard	2
bombarded	3
bombardment	31
bombardments	10
bombay	1
bon	1
bona	1
bondholders	3
bonds	1
bonne	1
bons	2
book	3
bookworms	1
booty	1
borne	3
borrow	1
borrowed	1
bosporus	3
boston	1
both	32
bottom	2
bottoms	2
boughs	1
bound	29
bounden	1
bounty	1
bow	1
bowles	26
bowles's	2
brackets	1
branch	3
brandschatz	2
brassard	3
brave	1
brazil	2
breach	15
breaches	5
breadth	1
break	2
breaking	3
breslau	1
brevity	2
brief	2
briefly	1
bright	2
brighton	6
bright—viz	1
bring	14
bringing	6
brings	1
britain	64
britannic	1
britannique	1
britanniques	1
british	124
broadly	1
brodrick	2
broken	5
brought	18
brown	3
brusa	2
brusquement	1
brussels	12
brutal	2
buccaneer	1
buccaneering	2
buildings	7
built	1
bulk	2
bullet	6
bullets	18
bulmerincq	1
bundesrath	4
bundesstaatsrecht	1
bureau	1
burn	1
burning	2
burnt	1
business	8
but	173
butler	2
butterworths	2
by	929
by-paths	1
bynkershoek	5
bâtiment	1
bâtiments	2
bülow	1
c	36
c'est	2
c.l	1
c.—are	1
c.—one	1
ca	1
cabinet	1
cable	9
cable-cutting	8
cablegram	1
cables	21
cadit	1
calais	1
calamities	2
calamitous	2
calchas	5
calcutta	1
call	12
called	21
calling	2
calls	4
calmer	2
cambridge	2
came	3
campagne	1
campaign	1
campbell-bannerman	2
campbell-bannerman's	1
can	79
canal	23
cancellation	2
cancelled	1
cannon	4
cannot	34
canon	1
capable	5
cape	4
capital	2
capitalists	1
caprice	2
captain	4
captor	5
captor's	3
captors	7
captur	1
capture	26
captured	9
captures	5
capturing	3
caractère	2
cardiff	2
care	11
careful	12
carefully	13
cargaisons	1
cargo	12
carnegie	2
carriage	42
carriages	1
carriage—bermuda	1
carried	18
carrier	1
carries	2
carry	16
carrying	17
carson	2
cartel	1
cas	4
case	100
cases	43
cases—that	1
cash	2
casing	2
catalogued	1
categorical	2
categorically	1
categories	1
category	6
caught	1
cause	14
caused	5
causing	1
cautela	1
caution	3
cavell	2
cavell's	2
ce	5
cease	5
ceases	1
cecil	3
celle	1
censure	1
central	1
centre	1
centuries	3
century	5
certain	73
certaines	1
certainly	7
ces	4
cess	1
cessation	2
cesser	1
cessions	1
cette	3
ceux	1
cf	23
ch	5
chacun	2
chacune	1
chairman	3
chamber	2
chambers	2
chance	4
chancellor	4
chancery	2
chances	1
change	10
changed	4
changes	8
channel	3
chapter	22
chapters	1
chaque	2
character	36
characterise	1
characteristics	2
characters	1
charg	1
charge	2
charged	4
charitable	1
charles	7
charter	1
chartered	2
chartering	1
chavasse	2
che	3
check	1
cheering	1
chevalier	2
chichele	1
chief	2
children	2
chile	1
chili	1
china	3
chinese	6
chino-japanese	1
chivalrous	2
choice	3
choisiront	1
choose	5
chooses	1
choosing	1
chosen	1
christendom	1
christiania	2
christmas	1
chronicle	1
churchill	2
churchill's	1
cinq	1
circles	1
circonstances	2
circular	4
circulated	2
circulation	2
circumference	1
circumstance	2
circumstances	28
citation	1
citations	1
cite	3
cited	11
citing	2
citizens	3
citizenship	1
citoyens	1
civil	15
civilian	4
civilians	12
civilisation	4
civilised	14
cl	1
claim	19
claimants	1
claimed	3
claiming	1
claims	11
clarendon	8
clarke	2
clash	1
class	8
classed	1
classes	11
classification	2
classified	2
clause	22
clauses	13
clear	19
clearest	1
clearing	1
clearly	13
clearness	3
clode	2
clode's	1
close	5
closed	7
closely	1
closing	8
cloth	1
clothing	3
club	4
clue	4
clyde	2
co	7
co-contractors	1
coal	33
coast	23
coastal	1
coasts	5
cobbe	1
cochin-chinese	1
code	42
codes	3
codif	1
codification	3
codify	2
coelum	2
cognate	1
cognisant	1
cognizance	1
cohen	7
cohen's	1
col	1
colchester	1
colleague	2
colleagues	3
collected	1
collection	2
collectively	2
college	5
colliers	5
collision	1
cologne	2
colonel	9
colonel's	1
colonies	2
colony	4
colours	2
coltman	2
columbia	1
columns	14
combat	1
combatants	1
combination	3
combined	2
combiner	1
come	17
comfort	1
comforted	1
coming	1
command	6
commandant	1
commanded	2
commander	17
commanders	9
commanders-in-chief	1
commanding	1
comme	7
commence	5
commenced	3
commencement	5
commences	3
commencing	2
commended	2
commensurable	1
comment	8
commentaire	3
commentaries	1
commentary	6
commenting	2
comments	1
commerce	14
commercen	2
commercial	8
commerciorum	3
commission	13
commissioned	3
commissioner	1
commissioners	3
commissioning	4
commissions	15
commit	2
commits	1
committed	5
committee	23
committees	4
common	11
commonly	1
commons	24
commons—viz	1
communia	1
communicate	2
communicated	2
communicating	1
communication	4
communications	6
communities	1
community	3
company	10
comparative	1
comparatively	3
compare	2
compared	1
compatible	1
compatibles	1
compel	1
compelled	3
compendium	1
compensate	1
compensation	12
competence	2
competent	7
competing	2
competitive	1
compiler	2
compiling	1
complain	5
complained	4
complaining	1
complaint	7
complement	2
complete	4
completed	2
completely	2
complex	1
complexity	1
compliance	2
complicate	1
complicated	1
complication	1
complications	1
complimentarily	1
complot	1
comply	3
compos	1
composed	1
composing	1
composition	2
comprehensive	1
compris	1
comprised	3
comprising	2
compromis	1
compromise	9
compromised	1
compromises	1
compulsory	2
con[187]viction	1
conceive	8
conceived	3
conception	3
conceptions	1
concern	1
concerne	1
concerned	31
concerning	3
concerns	1
concert	6
concession	2
concessions	2
concluded	3
concluding	4
conclure	1
conclusion	5
conclusions	8
conclusive	1
conclusively	1
concocted	1
concordato	1
concrete	2
concur	2
concurred	1
concurrence	2
concurrently	1
concurring	1
condamnait	1
condemnation	2
condemned	7
condemns	1
condensed	1
condign	1
condition	10
conditional	20
conditionally	1
conditionnelle	1
conditions	14
condition—viz	1
conducive	1
conduct	32
conducted	8
conducting	4
conduits	1
confederation	1
confer	1
conference	88
conferences	7
conferred	4
confess	3
confessed	2
confessedly	1
confident	1
confidential	1
confides	1
confine	2
confined	6
confirmatory	1
confirmed	1
confiscable	2
confiscate	4
confiscated	5
confiscating	1
confiscation	14
conflict	5
conflicts	1
conflit	3
conflits	1
conform	4
conformer	1
conforming	1
conformity	5
confused	1
confusion	7
conférence	3
congratulated	1
congress	5
connaissance	1
connaissances	1
connal	1
connected	3
connecting	6
connection	2
connexion	1
conqueror	1
consacr	1
conscience	3
consciousness	2
consensus	1
consent	3
consented	3
consequence	8
consequences	11
consequently	2
conservation	2
consider	8
considerable	6
considerably	2
consideration	28
considerations	2
considere	1
considered	15
considering	1
considers	1
considèrent	1
considér	1
consigned	2
consignment	2
consist	5
consisted	2
consistently	2
consisting	3
consolidated	1
consolidation	12
consorts	1
conspiracy	1
conspirators	1
constantinople	2
constantly	1
constater	2
constatées	2
constitue	1
constituents	1
constitute	3
constituted	4
constitutes	1
constituting	4
constitution	3
constitutional	1
constitutionally	1
constructed	2
construction	4
construe	2
construed	1
consuls	3
consultation	1
consulted	1
contact-mines	1
contain	10
contained	29
containing	7
contains	16
contemplate	2
contemplated	3
contemporary	1
contempt	5
contend	1
contended	1
contends	1
content	1
contention	5
contentious	1
contents	6
context	2
continent	8
continental	13
continu	1
continue	4
continues	1
continuous	11
contraband	149
contract	8
contracted	1
contracting	12
contractual	2
contradiction	2
contradicts	1
contrahenti	1
contrary	17
contrast	1
contravened	1
contravention	7
contre	3
contribuables	1
contribution	5
contributions	10
contrivances	1
contrivers	1
control	2
controlled	1
controlling	1
controverse	1
controversial	1
controversies	6
controversy	13
controvert	1
controverted	1
convenient	5
convention	219
conventional	1
conventions	62
convenzione	2
conversant	1
conversion	4
converted	1
converting	1
convey	2
conveys	1
convinced	5
convoked	1
convoy	3
convoys	1
cordial	2
cordiale	1
cordially	1
core	2
corn	1
corporation	2
corporation—"periculum	1
corpus	1
correct	5
corrected	1
correctly	2
correctness	4
correlative	1
correspond	4
correspondence	9
correspondent	19
correspondents	7
cosmopolitan	1
costume	1
cotton	25
could	21
council	16
councillor	1
counsel	1
count	10
countenance	2
counter	1
counter-charging	1
counter-reports	2
counterbalance	1
counties	1
countries	7
countries—e.g	1
country	53
country—e.g	1
county	1
coup	1
couple	1
coupled	1
cour	3
courage	1
courrier	1
cours	1
course	68
courses	3
court	113
court-martial	3
courteous	3
courteously	2
courts	30
courts—e.g	1
covenant	1
cover	4
covered	9
covering	3
covers	2
craft	1
craftily	1
created	4
creating	2
creation	2
credit	1
creditors	2
crepidam	1
crete	1
crew	9
crews	2
crime	1
crimean	1
criminal	3
crisis	1
criterion	3
critical	1
criticise	4
criticised	2
criticising	1
criticism	5
criticisms	7
critics	2
cross	1
cross-references	1
crude	1
cruelty	2
cruiser	9
cruiser's	1
cruisers	7
cruising	1
crusade	1
cry	1
cuban	1
cuffing	1
cuius	2
culminated	1
culture	1
cumbrous	1
cumenical	1
cupidity	1
curbs	1
cure	2
curiosities	1
curious	5
curiously	1
current	2
curtail	1
custom	2
custom-houses	1
customary	3
customs	22
cut	3
cut-and-dried	1
cutting	2
cynical	1
câble	1
câbles	1
côte	1
côtes	3
d	8
d'accord	1
d'action	1
d'affaires	1
d'angarie	2
d'appel	1
d'après	1
d'articles	1
d'autres	1
d'avance	1
d'entrer	1
d'exécution	1
d'offrir	1
d'un	4
d'une	4
d'y	1
d'échange	1
d'états	1
d'étendre	1
d.c.l	1
d.f	1
da	1
dalle	1
damage	3
damages	1
danger	14
dangerous	3
dangers	2
dans	14
dardanelles	9
dark	2
date	22
dated	1
dates	2
dating	2
davis	1
day	12
days	12
dazu	1
db	2
de	200
dead	4
deal	14
dealing	19
deals	14
dealt	18
dear	1
death	10
debatable	4
debate	12
debated	5
debates	6
debt	1
debtor	1
debts	2
dec	1
deceased	1
deceiving	1
december	24
decent	1
decide	8
decided	9
decidedly	1
decidendi	1
decides	1
decide—first	1
decision	20
decisions	7
decisive	1
declaration	214
declaration"—viz	1
declarations	11
declare	3
declared	5
declares	2
declaring	2
decline	4
declined	8
declines	1
decree	9
decrees	1
deeds	1
deeply	1
default	2
defeated	2
defective	1
defects	3
defence	3
defenceless	1
defend	1
defended	11
defensive	1
define	6
defined	7
defines	1
defining	1
definite	8
definitely	2
definition	7
definitions	1
definitive	2
degr	1
degree	1
degrees	1
dehors	1
dela	1
delay	2
delegates	28
delegation	1
delegations	1
deliberate	2
deliberately	3
deliberation	1
delicate	5
delict	1
deliver	1
delivered	5
delivery	1
dell	1
delusive	1
demand	5
demanded	7
demands	2
demarcation	1
demerits	4
demeurer	1
demonstrably	1
den	2
denial	1
denied	3
denies	1
denmark	1
denounce	1
denounced	6
denrées	1
deny	2
denying	2
depart	3
departed	1
department	3
departments	3
departs	1
departure	1
depend	2
depends	2
deposit	1
deposited	2
deprecate	1
deprecating	1
depredations	1
deprive	2
deprives	1
depriving	1
derecho	1
derivatives	1
derives	1
dernière	1
derogation	6
des	50
describe	5
described	17
describes	1
describing	1
description	9
descriptive	3
deserved	1
deservedly	1
deserves	1
deserving	2
design	2
designés	1
desira[010]bility	1
desirability	8
desirable	35
desire	6
desired	2
desirous	7
despatch	8
despatched	2
despatches	9
destination	8
destined	11
destiny	1
destroy	3
destroyed	6
destroying	4
destruction	31
detail	7
detailed	1
details	2
detain	2
detained	2
determination	1
detestable	1
detractors	1
detriment	1
detta	1
deux	4
devastation	1
developed	2
developing	1
development	6
devenu	1
devise	1
devising	1
devoir	1
devoted	4
devotes	1
devoting	1
di	3
dichiarazione	1
dickenson	2
dicta	2
dictates	1
dictation	1
dictum	2
did	12
die	1
dieppe	1
dies	1
differ	6
difference	11
differences	13
different	31
differing	2
differs	1
difficult	3
difficulties	10
difficulty	4
diffusion	4
digest	3
digna	1
dilecto	1
dimensions	1
diminish	1
diminished	2
diminishes	1
diplomacy	1
diplomatic	12
diplomatically	2
diplomatist	1
diplomatists	5
diplomats	1
dir	1
direct	6
directed	10
direction	4
directly	3
diritto	1
disabilities	5
disable	1
disabled	2
disadvantage	1
disadvantages	1
disagreeable	1
disallowed	1
disapproval	1
disapproved	1
disarm	1
disastrous	1
disavowed	2
discharge	3
disciplinary	1
discipline	4
disclaimed	1
disclosed	3
discontinued	1
discourage	1
discouragement	1
discover	1
discovered	1
discovery	1
discredited	2
discrepancy	1
discretion	2
discretionary	1
discuss	1
discussed	11
discussing	4
discussion	35
discussions	20
disease	2
disentangle	1
disentangled	1
disguise	1
disguised	1
disguises	1
disloyal	2
dismissed	1
disobedience	1
dispatches	1
displaces	1
displayed	1
displeasure	12
disposal	1
disposed	3
disposition	1
dispositions	2
disprove	1
disputable	1
disputant	1
disputed	5
disputes	5
disquieted	1
disquisition	1
disregard	2
disregarded	1
disregarding	3
dissent	2
dissenting	1
dissimilar	1
dissolute	2
distance	12
distasteful	1
distinct	8
distinction	9
distinctive	4
distinctly	3
distinguish	7
distinguished	6
distinguishing	4
distributed	1
distribution	1
district	1
districts	1
disunited	1
dite	3
dits	1
diverge	2
divergence	3
divergent	3
diverses	1
divided	1
division	3
dixit	1
do	47
doctrine	17
doctrines	2
document	7
documents	9
documents—viz	1
dods	2
doelwijk	2
doers	4
does	36
dogger	1
doing	7
doings	3
doit	3
doivent	4
domestic	1
domicil	1
dominions	1
dominium	1
dona	1
done	12
donne	1
donnée	1
dormant	1
dossier	1
doubt	39
doubted	5
doubtful	6
doubtless	20
douze	1
down	20
dr	5
draft	14
drafted	7
drafting	10
draftsman	1
draftsmanship	1
drago	2
draw	2
drawing	1
drawn	14
dream	2
droit	61
droite	1
droits	5
dropped	1
dropping	1
drown	1
du	8
due	15
duke	2
duly	6
dum	4
dum-dum	1
duquel	1
durable	1
duration	1
durban	1
durch	1
during	34
durward	2
durée	1
dutchmen	1
duties	30
duty	38
dwelt	1
dynamite	1
début	1
déclar	1
déclaration	2
déclare	1
déclarées	1
dédommagement	1
défaut	2
défendre	1
défense	1
dégag	1
délivr	1
délégués	1
désignera	1
désirable	1
désirer	1
détails	1
déterminer	1
e	125
e.g	13
each	24
eagerly	1
ear-marked	1
earlier	8
earliest	1
early	5
earnest	2
earthly	1
easily	3
east	1
eastern	2
easy	1
eaux	1
ebook	1
echo	1
economic	2
edinburgh	1
edit	4
edited	6
edition	11
editions	1
educated	1
education	1
edward	10
effect	69
effected	5
effecting	1
effective	5
effectively	1
effects	5
efficace	1
efficacious	2
efficacy	1
efflux	1
effort	1
efforts	7
eggishorn	4
egress	1
egypt	2
egyptian	1
eight	2
eighteenth	1
eighteenth-century	1
eine	1
einem	2
either	32
eius	1
elaborate	3
elapse	1
elasticity	1
element	3
elementary	1
elements	2
elenchi	1
elevated	1
eliminated	1
elles	1
else	1
elsewhere	7
elucidating	1
elucidatory	1
embargo	4
embittered	1
emblem	4
embodied	5
eminent	2
emperor	1
emphasises	1
emphasising	1
empire	3
employ	9
employed	13
employing	3
employment	21
empower	1
empowered	3
empress	2
empêcher	1
en	27
enable	8
enabled	1
enacting	1
enactment	4
enactments	3
enclosing	1
encore	1
encountering	1
encouraged	1
end	12
endanger	1
endangering	1
endeavour	3
endeavoured	5
endeavouring	2
ended	1
endlessly	1
endnotes	1
endorse	4
endorsed	1
endured—viz	1
endures	1
enemies	9
enemy	93
enemy's	22
energetic	1
energetically	1
enforce	1
enforced	7
enforcement	3
enforcing	2
engage	4
engaged	21
engaging	3
engines	1
england	16
english	21
englishman's	3
engraft	1
enhance	1
enhancement	1
enim	1
enjoined	1
enjoining	1
enjoy	1
enjoyed	4
enlarge	1
enlarged	1
enlistment	16
enlistments	1
ennemi	1
ennemis	1
enormously	1
enough	10
enquire	2
enquiries	1
enquiry	15
enquête	1
enriched	1
enrôlements	1
ensued	1
ensure	1
ensured	1
entente	2
enter	2
entered	5
entering	2
enters	1
entertained	7
entertained—viz	1
entire	3
entirely	12
entitle	2
entitled	12
entrance	2
entrances	2
entraver	1
entre	3
entrer	1
entrusts	1
entry	1
enumerated	2
enumerated—e.g	1
enumerates	1
enunciation	1
epithet	1
equal	2
equally	13
equip	1
equipment	2
equipped	4
equipping	1
equips	1
equity	7
equivalents	1
erfolgen	1
erlauterungsvertrage	1
err	1
erred	1
erroneous	1
erroneously	3
error	4
erskine	2
escape	6
escaped	1
escapes	1
escaping	1
especial	1
especially	23
essay	1
essays	1
esse	1
essence	2
essential	9
essere	1
est	17
establish	1
established	19
establishing	1
establishment	15
esteem	1
estimates	1
estimating	1
et	30
etc	2
etext	1
ethical	1
eton	1
etymological	1
eulogy	1
euphemism	1
europe	7
european	10
evaded	2
evans	2
even	61
event	2
events	4
eventual	1
eventualities	1
eventually	3
ever	18
every	15
everyday	1
everything	2
everywhere	1
evidence	9
evidenced	3
evidently	2
evil	3
evils	2
evolve	1
evolving	2
ex	5
ex-kaiser	1
exact	1
exacted	1
exacting	1
exactly	2
examination	6
examined	1
example	3
examples	1
exceeded	2
exceeds	1
excellency	2
excellency's	1
except	31
exception	1
exceptional	8
exceptionally	1
exceptionnel	1
exceptions	3
excess	1
excesses	1
excesses—strict	1
exchange	1
exchanged	1
excited	1
excites	1
exclude	2
exclusive	1
exclusively	12
excuse	2
excused	1
excuses	1
execrable	1
execute	1
execution	6
executions	2
executive	5
executives	1
exegesis	1
exemption	2
exempts	2
exerc	1
exercisable	1
exercise	15
exercised	9
exercises	2
exercising	1
exerted	1
exertion	2
exertions	1
exerts	1
exhausted	2
exhaustive	2
exhaustively	1
exhibit	2
exhibiting	1
exhilarated	1
exhorting	1
exigencies	2
exist	3
existed	3
existence	12
existing	17
exists	6
exit	1
expand	2
expanding	4
expect	4
expectation	1
expected	6
expecting	1
expediency	4
expedient	2
expedition	4
expel	1
expelled	1
experience	3
experiences	2
expert	2
experts	5
expiration	1
expired	1
explain	6
explained	6
explaining	2
explains	3
explanation	6
explanations	2
explanatory	3
explicatio	1
explicit	4
explicitly	2
exploring	1
explosive	9
explosives	4
export	10
expose	2
exposed	3
express	18
expressed	21
expresses	2
expressing	2
expression	16
expressions	4
expressly	12
expunging	1
extant	1
extend	5
extended	4
extending	3
extends	2
extensive	1
extenso	1
extent	10
external	1
extorted	1
extra	1
extract	2
extraordinary	2
extreme	4
extrémit	1
eyre	4
f	1
f.b.a	1
f.e	1
faber	1
fabric	1
face	3
facie	3
facilitate	7
facilitated	1
facilitating	3
fact	36
facto	4
factor	1
factors	1
facts	13
facultative	1
failed	7
fails	5
failure	3
fair	2
faire	5
fairly	3
fairness	3
faithful	1
faithfulness	1
fall	4
fallen	2
false	4
familiar	3
famille	1
famous	1
fanatical	1
fancy	2
far	80
far-reaching	1
farthing	1
fast	1
fate	3
fatigues	1
fauchille	5
fault	2
faults	1
faux	1
favour	20
favourable	1
favoured	4
favourite	1
fear	4
feared	1
fears	1
feasibility	2
feasible	2
features	1
february	29
fecialis	1
federal	2
feel	4
feeling	3
feelings	2
felicity	4
fellow	1
felony	1
felt	4
festina	1
fetter	1
few	27
fewer	1
fewest	1
fictitious	2
fide	1
field	5
field-marshal-general	1
fieret	1
fifteen	1
fifth	2
fifthly	1
fifty	1
fight	1
fighting	2
figure	2
figures	2
file	1
files	1
fills	1
fin	1
final	9
finally	6
finances	1
find	23
finds	1
fine	2
fines	1
finest	1
fiore	3
fire	1
fired	6
firing	1
firm	2
first	76
firth	2
fishing	4
fit	2
fitted	2
five	5
fix	1
fixed	2
fixer	1
fixing	1
flag	20
flagrant	1
flags	1
flatly	1
flatten	2
fleet	30
fleets	5
flight	3
flour	1
flow	1
flowers	1
flying	1
foes	1
folkestone	1
follow	20
followed	21
following	37
follows	27
food	5
food-stuffs	2
foodstuffs	9
foot	2
for	513
