	0
attain	2
attained	5
attaining	1
attainment	1
attainments	5
attempt	6
attempted	4
attempting	4
attempts	2
attendant	1
attended	3
attending	1
attention	4
attentive	1
attestation	1
attire	5
attiring	1
attitude	2
attract	1
attracted	4
attractiveness	1
attracts	1
attribute	6
attributed	2
attributes	6
audacity	1
audible	1
audience	5
auditor	2
auditors	2
aught	4
augured	1
auspicious	1
austerity	1
authentic	2
authenticated	1
authenticity	2
author	4
authorised	2
authoritative	1
authority	10
authorized	1
authors	2
autobiographical	3
autumn	3
autumnal	2
avail	5
availability	1
availed	2
avenge	1
avenged	3
avenger	2
avenue	2
avenues	1
averred	2
averted	1
avoid	5
avoided	2
avowal	1
avowed	2
await	1
awaited	3
awaits	1
awake	4
awake--with	1
awaken	1
awakened	2
awakening	2
awaking	1
awarded	2
awards	1
aware	4
away	49
away--as	1
awe	8
awe-stricken	3
aweary	1
awful	11
awfully	1
awfulness	2
awhile	3
awoke	3
awry	2
axe	3
ay	3
ay--how	1
babble	3
babbled	2
babbling	1
babe	10
babe--it	1
babes	1
babies	2
baby	4
baby's	1
baby-garment	1
baby-hand	1
baby-like	1
baby-linen--for	1
baby-voice	1
babyhood	1
babylon	1
back	46
backed	1
background	1
backs	1
backward	5
backwardness	1
bacon	1
bad	5
bade	1
badge	8
baffling	1
baggage	1
baggage--little	1
balance	3
balanced	2
balcony	8
bale-fire	1
bales	1
balked	1
ballad	1
balm	2
balustrade	1
band	3
bandied	1
bands	2
bandying	1
bane	1
banished	1
bank	1
banner	1
banquet	2
banquets	1
baptism	1
baptist	1
bar	3
barbarians	1
barbed	2
bard	1
bare	2
bareheaded	1
barely	2
bargain	3
bargained	1
bark	1
barrels	1
barren	1
barter	1
bartered	1
base	1
basin	1
bask	1
basket	2
baskets	1
bat's	1
bathed	1
bathsheba	1
battery	1
battle	4
battle's	1
battle-sword	1
battled	1
bay	2
bayonets	1
be	584
beach-birds	1
beadle	3
beadle's	1
beak	2
beaker	1
beam	1
beamed	1
beaming	1
beams	1
bear	12
beard	6
bearded	3
beards	1
bearing	2
bearings	2
bears	2
beasts	1
beaten	1
beautiful	13
beauty	20
beauty--a	1
beauty--its	1
became	14
because	33
beckoned	2
beckoning	2
become	23
becomes	1
becoming	2
bed	4
bed-ridden	1
bedazzled	1
bedizen	1
bedside	2
beef	2
been	302
been--may	1
been--wherever	1
beetle-browed	1
befallen	2
befell	1
befits	1
befitted	1
before	117
before--such	1
before--when	1
began	15
began--to	1
begin	5
beginning	2
beginnings	1
begins	1
begone	1
begun	9
behalf	4
behave	1
behaviour	2
beheld	28
behest	2
behind	17
behind--stood	1
behold	15
behold--deep	1
beholder	2
beholdest	1
beholding	3
behoof	2
behoves	2
being	62
being--and	1
beings	7
belief	6
believe	12
believe--what	1
believed	3
believed--and	2
believes--that	1
believing	2
bellingham	20
bellingham's	4
bellow	1
belong	2
belonged	2
belonging	4
belongs	1
beloved	3
below	2
belts	1
bending	2
beneath	32
beneath--a	1
beneficence	1
benefit	1
benefits	2
benevolence	3
benevolent	1
beni	1
benign	1
bent	4
benumbed	1
bequeathed	1
berth	1
bertram	1
beseech	1
beseeching	1
beside	21
besides	7
besmirches	1
besom	1
besought	2
bespatter	1
best	26
bestirred	1
bestow	4
bestowed	5
bestowing	1
bestrew	1
betake	4
bethinking	1
bethought	2
betimes	4
betoken	1
betokened	4
betokening	1
betook	1
betray	3
betrayed	5
betraying	2
better	63
better--can	1
between	36
betwixt	12
beware	2
bewildered	3
bewildering	1
bewilderment	2
beyond	22
bible	2
bid	4
bidding	2
bids	1
big	4
billy	1
bind	1
binding	1
biographical	1
biography	2
bipeds	1
birch-bark	1
bird	7
bird-like	3
birth	6
birth-hour	1
birth-place	1
birth-places	1
bitter	11
bitter-hearted	1
bitter-tempered	2
bitterest	3
bitterly	4
bitterness	8
black	49
black-a-visaged	1
black-browed	1
black-guard	1
black-letter	1
blacken	1
blacker	4
blackest	1
blackness	2
blacksmith	1
blackstone	1
blade--would	1
blades	1
blameless	1
blank	1
blasoned	1
blasphemous	1
blast	6
blasted	1
blaze	4
blazing	2
bleared	2
blended	1
blessed	3
blessing	6
blessing--for	1
blest--i	1
blew	1
blight	1
blighted	1
blind	1
bliss	2
blithedale	1
block-makers	1
blood	11
bloodthirstiness	1
bloody	3
bloom	3
bloomed	1
blooming	1
blossom	4
blossoms	2
blow	1
blown	1
blue	2
blush	4
blushed	1
blushes	1
blushing	1
blustered	1
board	2
boats	2
bodice	2
bodily	12
body	15
body--whispered	1
bold	3
bold!--thou	1
bolder	1
boldly	2
boldness	2
bond	5
bond-servant	3
bond-slave	1
bondage	1
bonds	1
bones	3
bonfires	1
book	13
book-case	1
book-worm	1
books	15
books!--these	1
boon	2
boorish	1
border	3
bordered	1
bore	10
boreas	1
born	10
borne	18
borrow	1
bosom	61
bosom--became	1
bosom?--and	1
bosoms	3
boston	9
boston's	1
both	36
bottom	6
bough	1
boughs	3
bought	3
boulders	1
bound	3
boundary	1
bounding	1
boundless	1
bounty	1
bout	1
bow	2
bow-window	1
bowdoin	1
bowed	3
bowers	1
bowing	1
box	1
boy	2
boyhood	2
boyish	1
boys	1
brackett	3
brain	5
brain--these	1
brains	1
branch	2
branches	5
brand	4
branded	3
brands	1
brat	1
brave	4
bravely	2
brazen	1
brazen-clasped	1
breach	1
bread	1
breadth	3
break	5
breakfast	2
breaking	1
breast	40
breast--at	1
breastplate	2
breasts	1
breath	15
breathe	4
breathed	5
breathes	1
breathing	3
breathless	2
bred	3
breed	2
breeding	2
breeze	7
brethren	7
brethren--it	1
brick	2
brick-work	1
bride	1
brief	11
briefer	2
briefly	2
brig	1
bright	23
bright-apparelled	1
bright-buttoned	1
brightened	5
brightening	1
brighter	4
brightest	1
brightly	2
brightness	2
brilliancy	3
brilliant	10
brilliantly	1
brims	1
bring	17
bringing	6
brings	2
brisk	1
briskly	1
bristol	2
british	2
briton	1
broad	8
broad-brimmed	1
broadcast	1
broadest	1
broadsword	1
broidered	1
broke	4
broke!--the	1
broken	17
brooch	1
brood	2
brooded	1
brooding	3
brook	35
brook--now	1
brook-side	2
brookside	1
broom	1
broomstick	1
brother	7
brotherhood	6
brought	42
brow	14
brow--the	1
brown	5
brushed	1
brutal	1
bubbling	1
buccaneer	1
buckler	1
buckramed	1
budding	1
build	1
building	1
buildings	1
built	6
bulk	1
bulky	1
bull	1
bunch	2
bundle	1
bundles	1
bunyan's	1
buoy	1
burden	13
burdened	7
burdock	2
burial	2
burial-ground	5
burial-place	1
burial-robe	1
buried	13
burn	2
burned	2
burning	14
burnished	2
burns	2
burrow	2
burrowing	1
burrs	3
burst	6
bursting	1
bury	1
bush	1
business	18
business--they	1
bustle	2
bustling	2
busts	1
busy	3
busying	1
but	477
but--or	1
butcher's	1
butterfly's	2
button	1
by	422
by-past	1
by-paths	1
by-the-by	1
by-the-bye	2
bygone	6
bystanders	1
cabalistic	1
cabbages	1
cabin	1
cabin-fare	1
cackle	1
cackled	1
cadence	2
cain	1
calamity	1
calculable	1
calculate	1
calculated	1
calculation	1
california	1
call	21
called	11
callest	1
calling	2
callous	1
calls	2
calm	16
calmly	4
calmness	4
came	65
came--has	1
can	42
cane	1
cankered	1
cannot	12
canst	12
cap	4
cap--such	1
capability	1
capable	10
capacity	5
caper	1
capering	2
capital	1
caprice	4
capricious	1
captain	1
captains	1
captivity	3
carcase	1
care	11
care--to	1
cared	5
career	3
careering	2
careful	4
carefully	10
carefulness	1
careless	2
carelessly	1
caress	1
caresses	1
careworn	2
cargo	1
caring	2
carpenter	1
carpet	1
carpeted	1
carriage	1
carried	6
carries	1
carry	6
carved	3
carving-knife	1
case	14
cases	1
cast	19
cast-off	1
casts	1
casual	7
casually	2
catarrh	1
catch	9
catechism	2
catechisms	1
cathedrals	1
catholic	1
cattle-trough	1
caught	7
cause	7
cause--to	1
caused	12
causes	3
caution	1
cautious	2
cavern	1
ceased	7
ceases	2
ceasing	1
ceiling	3
celebrate	1
celebrated	1
celebrating	1
celestial	7
celibacy	1
cemetery	1
centre	5
centre-table	1
centrifugal	1
centuries	4
centuries--the	1
century	7
ceremonial	2
ceremonials	1
ceremonies	3
certain	27
certainly	6
certainty--whether	1
chain	6
chair	12
chairs	5
chamber	8
chamber-window	1
chamber-windows	1
chambers	1
chance	3
chanced	3
chances	3
change	26
changed	2
changes	1
changing	1
channel	1
channel-way	1
channing	1
chaos	1
chapel	3
chapter	24
character	47
character--and	1
characterised	6
characteristic	5
characteristic--a	1
characteristics	3
characteristics--and	1
characterize	1
characterized	2
characterizes	1
characters	5
charge	13
charger	1
charities	1
charity	3
charm	7
charter-street	1
chase	1
chased	1
chasm	1
chattered	2
chatting	1
chaucer	1
cheat	2
checker-board	1
cheek	15
cheeks	4
cheer	1
cheerful	5
cheerfulness	5
cheerless	1
cheery	4
chemicals	1
cherish	1
cherished	2
cherishing	1
chicken	1
chief	6
chiefly	6
child	177
child's	31
child--"dear	1
child--another	1
child--ha	1
child--hush	1
child--stood	1
child--the	1
child--to	1
child--who	1
child--yea	1
child-like	1
childhood	4
childish	10
childlike	2
children	30
children--essayed	1
children--i	1
chill	11
chillest	1
chilliness	1
chillingworth	67
chillingworth!--he	1
chillingworth's	6
chillingworth--a	1
chillingworth--the	2
chills	1
chimney	2
chin	1
chinks	2
chippewa	1
chirography	1
chirurgical	1
choice	11
choicest	2
choked	1
cholera	1
choleric	1
choose	5
chop	1
chopped	1
chose	5
chosen	4
christened	1
christian	8
chronicles	1
church	27
church-members	1
church-steps	1
churchyard	1
cigar-boxes	1
circle	14
circle--had	1
circuit	1
circumference	1
circumstance	6
circumstances	9
citadel	1
cited	1
cities	2
citizen	4
citizens	2
citizenship	1
city	4
civil	5
civilised	1
civilization	1
civilized	1
clad	8
claim	12
claimed	3
claims	3
clamour	3
clapped	3
clarion	2
clasp	2
clasped	7
clasping	2
clasps	1
class	5
classed	1
classic	2
clause	1
claw	2
clear	7
clear-minded	1
cleared	1
clearly	1
clench	1
clergyman	48
clergyman's	12
clergyman's--will	1
clergyman--or	1
clergymen	2
clergymen--began	1
clerical	4
clerk	4
clerks	3
cliffs	1
climate	3
climb	1
climbed	3
clinging	3
clings	1
cloak	3
cloaks	1
clog	1
clogged	1
clogging	1
cloister	1
close	28
closed	1
closely	4
closely-shaven	1
closer	1
closest	6
closet	3
closing	1
cloth	7
cloth--for	1
clothes	1
cloud	6
cloud-land	1
cloud-shapes	1
clouded	1
clouds	1
clucked	1
clue	2
clump	1
cluster	1
clustered	1
clustering	1
clusters	1
clutch	2
clutched	1
clutching	1
co-exist	1
coadjutors	1
coal	1
coal-fire	1
coarse	3
coarser	2
coarsest	1
coat	1
cobwebbed	1
cobwebs	1
cock	1
code	3
coexist	1
coffins	1
cogitating	1
coin	2
coincidence	1
coke	1
cold	11
cold--and	1
coldly	3
coldness	1
collector	4
collector's	5
college	2
colloquy	1
colonel	1
colonial	2
colonists	1
colony	7
colour	1
coloured	1
colouring	3
colourless	1
colours	2
columbines	2
column	1
columns	1
combative	1
combine	1
combined	1
come	78
comely	1
comes	8
comfort	11
comfort--which	1
comfortable	5
comforted	2
coming	8
command	2
commander	2
commanding	1
commanding--when	1
commenced	1
commencing	2
commerce	3
commercial	3
commiseration	1
commission	5
commit	1
committed	2
committing	1
commodiousness	1
commodities	1
commodity	1
common	17
commonly	1
commonplace	2
commonweal	1
commonwealth	1
commonwealth--the	1
communed	1
communicate	2
communicated	5
communicates	1
communicating	3
communication	3
communications	1
communicative	1
communion	2
communion-supper	1
communities	2
community	8
compact	1
companion	10
companion's	2
companions	4
companionship	5
company	7
comparative	2
comparatively	3
compare	1
comparison	2
compass	2
compassionate	1
compeers--who	1
compel	1
compelled	6
compels	1
competent	1
complaint	1
complete	6
completely	5
completest	2
complexion	3
compliance	1
compliments	1
comport	1
comports	1
compose	1
composed	1
composition	3
compositions	1
composure	1
compounded	1
compounding	1
comprehend	4
comprehended	2
comprehending	3
comprehension	1
compressed	2
comprise	1
comprised	1
compulsion	1
conceal	7
concealed	4
concealment	1
conceits	1
conceive	6
conceived	3
conceiving	1
concentrated	3
conception	1
conceptions	1
concern	2
concerned	3
concerning	3
concerns	3
conclude	1
concluded	2
conclusion	4
conclusions	2
concoct	2
concord	1
condemnation	1
condemned	4
condense	1
condescension	1
condition	4
confer	1
conferred	3
confess	4
confessed	2
confession	3
confidant	2
confided	3
confidence	7
confident	1
confidential	1
confidentially	1
confidently	1
confiding	1
confine	2
confined	5
confinement	3
confirm	1
confirmed	1
confirms	1
conflict	1
conform	1
confronting	3
confused	2
confusion	1
congenial	1
congratulate	1
congregated	1
congregation	1
congress	1
conjectural	1
conjectured	1
conjoined	3
conjunction	2
conjuration	1
conjurer	1
connect	1
connected	10
connecting	1
connection	1
connexion	6
conquered	1
conscience	12
conscience--a	1
conscience--which	1
conscience-stricken	1
consciences	1
conscious	16
consciousness	7
consciousness--roused	1
consecrated	1
consecration	1
consent	1
consent--they	1
consented	1
consequence	3
consequences	2
conservative	1
consider	4
considerable	4
considerably	2
consideration	3
considered	7
considering	1
consigned	1
consist	1
consisted	1
consolation	3
consolations	1
consolatory	1
conspicuous	2
constancy	1
constant	9
constantly	3
consternation	1
constitute	1
constituted	1
constitutes	1
constitution	2
constrain	1
constrained	5
constraining	2
constructed	1
consummation	1
contact	3
contagion	1
contagious	1
contain	3
contained	4
containing	2
contemplate	1
contemplated	1
contemplation	4
contemporaries	2
contemporary	1
contemptuous	1
contend	1
contended	1
content	5
contented	1
contentment	1
contents	1
contest	3
contiguity	1
contiguous	1
continental	1
contingency	2
continual	6
continually	17
continuance	3
continue	3
continued	13
continuing	3
continuity	1
contorted	1
contortions	1
contract	2
contrary	2
contrast	2
contribute	2
contributed	1
contributes	1
contributing	3
contributions	1
contrivance	2
contrive	4
contrived	2
contriving	1
control	6
controlled	2
contumaciously	1
contumely	1
convenience	3
convenient	1
conversant	3
conversation	4
conversation--was	1
converse	2
conversing	1
convert	2
converted	5
converting	1
converts	2
convex	1
conveyed	1
conveys	1
convince	2
convinced	2
convulsed	1
convulsion	1
convulsions	1
convulsive	4
conway	1
cool	2
cope	2
coral!--or	1
cordial	2
cordially	1
corner	8
corners	1
cornhill	1
cornwall	1
coronation	1
corporate	1
corps	3
corpse	2
corpses	1
corrected	1
correspond	1
correspondents	1
corresponding	1
corrupt	4
corrupted	1
corruption	1
cost	4
costume	2
cottage	12
cottage-door	1
cottage-window	1
cottages	1
cough	1
could	178
couldst	2
council	2
counsel	3
counselled	1
counsellors	1
countenance	8
countenanced	2
countenances	2
countersigns	1
countries	1
country	10
country's	1
country--these	1
countrymen	1
countrywomen	1
courage	6
courage--an	1
course	14
court	3
courteous	1
courteously	1
courtesy	1
cover	9
covered	7
covering	5
cowardice	2
cradle	1
craftily	1
craftsmen	1
crave	1
craving	1
creak	1
creaked	1
create	3
created	3
creates	1
creating	1
creator	2
creator's	1
creature	5
creatures	1
credibility	1
credit	2
creed	2
creep	5
creeping	3
creeps	1
crept	5
crevice	1
crevices	1
crew	3
crew--could	1
cried	34
cries	2
crime	11
crime--would	1
criminal	2
crimson	8
crisis	4
criticising	1
criticism	1
crooked	1
cross	4
crossed	2
crow	1
crowd	24
crowd--conveyed	1
crowd--or	1
crowds	1
crown	1
crowned	1
cruel	3
cruelties	1
cruelty	3
cruisers	1
crumble	1
crumbled	1
crumbling	2
crumpled	1
crushed	2
crust	1
cry	7
cuirass	1
culprit	4
culprit's	1
culprits	1
cultivated	3
cultivation	2
culture	2
cumber	1
cumbrous	1
cunning	2
cunningly	3
cup	6
cure	6
cures	1
curiosity	9
curious	6
curiously	7
curls	1
current	4
curse	3
curtain	2
curtains	2
cushion	1
cushioned	1
cushions	1
custom	10
custom-house	37
custom-house--the	1
customary	4
customs	5
cut	3
d	1
dab	1
daily	15
dainty	1
dame	4
dames	5
damsels	1
dance	5
danced	5
dancing	7
danger	4
dangerous	1
daniel	1
dank	1
dare	2
dared	4
dares	1
dark	40
darkened	7
darkening	2
darker	4
darkly	5
darkness	2
darkness--into	1
darksome	3
darling	1
darling's	1
darted	1
darting	2
date	6
dated	1
daughter	3
daughter's	1
daughters	1
dauntless	1
david	1
dawning	1
day	65
day-beams	1
daybreak	1
daylight	6
days	41
daytime	1
dazzlingly	1
deacon	3
deacons	4
dead	23
deadlier	2
deadliest	1
deadly	6
deal	7
dealt	2
dear	10
dearest	1
dearly	4
dearth	2
death	32
death--is	1
death-bed	4
death-chamber	1
death-hour	1
death-like	2
debated	1
debt	3
decapitated	2
decay	6
decayed	2
decaying	5
decease	2
deceive	2
deceived	3
deception	1
decide	1
decided	3
decidedly	1
decipherable	1
decision	2
decked	3
declared	1
decline	2
declined	1
decorated	3
decoration	4
decorations	1
decorous	3
decorously	1
decorum	1
decree	1
decrepit	3
decried	1
deed	4
deeds	6
deem	8
deemed	10
deems	1
deep	46
deeper	9
deepest	4
deeply	15
deer	1
deer-skins	1
deerskin	1
defaced	1
defeat--that	1
defect	2
defence	1
defenceless	1
defend	1
defiance	1
defiant	1
deficiency	1
defiled	1
define	2
define--threw	1
defined	2
definite	1
definiteness	1
definition	2
deformed	3
deformity	3
defrauded	1
defrauding	1
defunct	1
degenerate	1
degree	9
degrees	2
deity	1
delay	2
deleterious	1
deliberate	1
deliberately	1
deliberations	1
delicacy	1
delicate	9
delicately	1
delicious	2
delight	3
delights	1
delinquencies	1
delinquent	1
deliver	1
delivered	1
delivery	1
dell	5
delude	1
deluded	1
delusion	2
delusions	1
delusive	2
delved	1
delving	2
demand	3
demanded	6
demanding	2
demeanour	8
demerits	1
democracy	1
democrat	1
democratic	2
democrats	2
demon	4
demons	1
demonstration	1
denied	1
deniest	1
denizens	1
denote	1
denoted	1
denounced	1
dense	2
denying	2
depart	2
departed	15
department	1
departs	1
departure	3
depend	1
dependence	1
dependent	2
deportment	8
deposited	1
depositing	1
depravity	1
depredations	1
depressed	1
deprive	1
depth	14
depths	6
deputy	1
derby	2
derby--old	1
derisively	1
derive	2
deriving	1
descend	2
descendants	5
descended	2
descending	1
descends	1
descent	1
describe	3
described	8
describing	1
description	4
descriptions	1
desert	4
deserted	3
deserts	1
deserved	1
deservedly	1
deserving	1
design	5
desirable	6
desirable--she	1
desire	7
desired	4
desirous	1
desk	6
desolate	3
despair	5
desperado-looking	1
desperadoes	1
desperate	8
despondency	4
despondent	1
despotic	1
despots	1
destined	3
destinies	1
destiny	7
destroyed	1
details	1
detect	6
detected	1
detecting	3
determine	1
determined	3
detriment	3
develop	3
developed	6
development	7
device	3
devices	2
devil	3
devil's	3
devilish	1
devils	1
devising	1
devoid	4
devonshire	1
devoted	4
devotes	1
devoting	3
devotion	1
devotional	1
devoured	1
devout	1
devoutest	1
dewy	2
dexterity	3
diabolic	1
diabolical	1
diagrams	1
diamond	1
diamonds	2
did	81
didst	11
die	16
died	10
diet	2
differed	1
difference	2
different	8
difficult	8
difficult--and	1
difficulties	4
difficulty	2
diffuse	2
diffused	3
diffusion	1
dig	2
digby	1
digest	2
digging	1
dignified	4
dignitaries	1
dignity	12
dilapidated	2
diluted	1
dim	15
diminished	1
dimmed	1
dimmer	1
dimmesdale	100
dimmesdale's	23
dimmesdale--as	1
dimmesdale--young	1
dimmest	1
dimness	2
dingy	2
dinner	3
dinner-hour	1
dinners	2
diploma	1
direct	3
directed	1
direction	2
directly	6
directness	1
direst	1
disadvantages	1
disagreeable	4
disappeared	1
disappointment	1
disarranged	1
disarray	1
disastrous	2
discern	14
discerned	2
discerning	4
discerns	1
discharge	1
discharging	1
disciples	1
discipline	6
disciplined	3
disclose	1
disclosed	3
disclosure	2
disconnect	1
discontent	1
discontented	1
discouraged	1
discouragement	1
discourse	8
discoursing	1
discourtesy	1
discover	4
discoverable	1
discovered	6
discovers	1
discovery	3
discredit	1
discuss	1
discussed	3
discussing	1
discussion	5
disdainful	1
disease	12
diseases	1
disembodied	1
disentangling	1
disgrace	2
disgraced	1
disgraceful	1
disguise	1
dishonour	4
dishonoured	1
disinclined	1
dismal	8
dismissed	1
disorder	6
disordered	1
disorganize	1
dispelling	1
dispense	1
display	3
displayed	4
displaying	1
disporting	1
disposed	1
disposing	1
disposition	6
dispute	1
disputing	1
disquietude	2
disregarded	1
disreputable	1
disrespect	1
dissolute	1
dissolved	1
distance	13
distant	3
distil	1
distilled	1
distilling	1
distinct	3
distinct--as	1
distinct--now	1
distinction	2
distinctly	2
distinctly--making	1
distinctness	3
distinguish	1
distinguished	9
distinguishes	1
distorted	1
distracted	1
distributed	1
distrust	1
distrust--a	1
disturb	2
disturbance	1
disturbed	3
disturbing	1
disuse	1
diverge	1
diversify	1
diversity	2
divided	2
divine	12
divines	1
divining	1
divinity	1
do	85
doctor	5
doctors	1
doctrinal	1
document	2
documents	3
does	19
dog	1
dogged	1
dogwood	1
doing	8
doings	2
dolefully	1
doll	1
dolliver	2
domain	1
dome	1
domestic	8
done	26
doom	14
doomed	4
doomed--wherefore	1
door	20
door-step	1
doors	4
doorsteps	1
doorway	2
dost	23
dotage	1
doth	5
double	1
double-lock	1
doubled	1
doubly	2
doubt	20
doubted	4
doubtful	4
doubtfully	4
doubting	1
doubtless	9
down	73
downfall	1
downward	2
dr	1
drag	1
dragged	1
dragon's	1
drained	1
drama	2
drank	1
drapery	1
draught	6
draughts	1
draw	2
drawing	2
drawn	12
draws	1
dread	6
dreaded	3
dreadful	5
dreading	2
dreads	1
dream	12
