	0
costs	2
cotta’schen	1
could	1
countries	1
country	3
course	1
covertiure	1
created	2
creating	4
creation	1
credit	1
critical	1
criuze	1
current	1
d	2366
da	2243
dach	1
dacten	1
dagen	2
dagene	1
dagete	1
daheim	1
damage	2
damaged	1
damages	4
dan	153
danc	16
dancrât	1
dancte	1
dancwart	56
dancwarte	1
dancwarten	7
dancwartes	1
dane	1
danken	10
dankes	1
dankrâtes	2
dankten	1
dankwart	5
danne	41
dannen	30
danner	1
dannoch	14
danwert	1
dar	293
darf	3
darftu	1
dargestellt	1
das	1
data	1
date	3
days	4
daz	1
daß/daßs/da	1
daßn	1
daßs	3
de	3
declachen	1
deductible	1
defect	3
defective	3
defects	1
degen	144
degene	104
degenen	23
degenheite	1
degenlîche	3
degenlîchen	1
degne	3
deheime	2
dehein	5
deheine	8
deheinem	5
deheineme	1
deheinen	23
deheiner	30
deheines	12
deheiniu	7
dei	4
deich	9
deist	6
deiswâr	1
deletions	1
dem	550
demand	1
deme	2
den	1349
denke	1
denken	1
denn	1
denne	8
dens	2
depends	1
der	2347
derbarmen	1
derivative	3
derive	1
derived	1
derkande	1
derne	1
ders	1
derslagen	1
derst	4
derstorben	1
dervür	6
derwelten	1
des	838
described	1
desn	7
despite	1
dessen	1
dest	1
deste	15
dester	5
destroy	2
detach	1
determine	1
dewedere	1
dich	42
dichs	2
dicke	26
dicker	2
die	1441
diende	14
dienden	5
diene	6
dienen	41
dienende	3
dienent	2
dienest	32
dieneste	2
dienet	3
dienich	1
dienst	10
dienste	21
dienstes	1
dienstlîch	1
dienstlîchen	3
dient	1
diente	3
dienten	1
diep	1
dies	1
dieser	1
diet	2
diete	2
dieterîch	10
dietrich	2
dietrîch	34
dietrîche	9
dietrîchen	3
dietrîches	21
dießen	2
different	1
dinc	10
dine	4
dinge	2
dingen	5
dir	74
direct	1
directly	1
director	1
dirn	1
dirre	40
dische	1
disclaim	1
disclaimer	3
disclaimers	1
discontinue	1
discover	1
discovered	1
dise	24
disem	11
disen	34
diser	4
dises	2
dishalben	1
dishalp	1
disiu	33
disk	1
disme	5
display	1
displayed	1
displaying	4
distribute	6
distributed	6
distributing	7
distribution	6
distributor	1
ditz	4
ditze	32
diu	708
diuht	1
diuhtes	1
diz	2
do	73
doch	100
does	2
dolt	2
dolte	1
dolten	1
domain	8
donate	3
donation	1
donations	15
done	19
donors	1
dorf	1
dorft	1
dorfte	3
dorften	1
dort	25
dougen	1
downloading	1
dr	21
dran	2
dranc	3
drei	1
drin	8
dringen	12
drinne	6
drite	2
driten	2
dritte	1
dritten	1
driu	2
driuzehen	1
driuzehende	1
dructe	1
dructes	1
druhte	1
drumbe	3
drunder	3
drungen	5
drâte	4
dræte	2
dræten	3
drîe	4
drîen	1
drîer	10
drîstunde	1
drîßec	24
dröuwen	1
drûfe	1
du	96
dulden	1
dun	2
dune	2
dunket	16
duo	4
durch	246
durft	1
durst	1
durste	1
durstes	1
dus	1
dußße	1
dâht	2
dâhte	21
dâhten	2
dâhtes	1
dêr	1
dêst	3
dîme	1
dîn	66
dîne	14
dînem	2
dînen	20
dîner	8
dînes	3
dîniu	2
dône	4
dôs	1
dôße	1
dörftest	1
dûhte	22
dûhten	4
dûhtes	1
dünke	1
dürenge	1
dürengen	5
dürkel	3
dürstennes	1
dœne	6
dœnen	1
e	566
e-mail	1
each	1
easily	1
easy	1
eben	2
ebene	4
eber	2
eberswîn	1
ebook	12
ebooks	7
ecke	2
ecken	5
eckewart	15
eckewarten	1
edel	118
edele	70
edelem	6
edelen	81
edeler	2
edeliu	5
edeln	2
edelvr	1
edition	1
editions	4
editor	1
edle	1
educational	1
effort	2
efforts	3
eide	9
eiden	3
eigen	16
eigenmannes	1
eim	1
eime	29
ein	361
eine	64
einec	2
einem	17
eineme	2
einen	109
einer	50
eines	18
eingefügt	1
einige	1
einlande	1
einleitenden	1
einlif	1
einliften	1
eins	9
eislîch	1
eislîcher	1
eit	4
either	1
elbe	1
elch	1
elect	1
electronic	27
electronically	2
ellen	34
ellende	10
ellenden	21
ellender	2
ellendes	1
ellenhafter	1
ellens	1
ellenthaften	2
ellenthafter	2
ellenthaftiu	2
elliu	15
else	7
elsen	3
email	2
employee	1
employees	2
en	7
enbeit	2
enbeite	1
enbeißt	1
enbern	1
enbiete	2
enbieten	1
enbietent	1
enbietet	2
enbiut	1
enbiute	4
enbiutet	6
enbißßen	2
enboten	9
enbringe	1
enbrunnen	1
enbunde	1
enbuten	2
enbâren	1
enbær	1
enbæren	1
enbîßen	1
enbôt	21
end	8
ende	36
endelîche	1
endelîchen	2
enden	4
endes	2
endete	1
endorfte	1
endorften	1
endunket	1
endurfet	1
endûhte	3
enein	1
enen	1
eng	1
engalt	2
engan	3
engebe	1
engegen	1
engegene	9
engelten	3
engen	1
engerte	1
engerten	1
engestlîcher	1
engolten	1
engoßßen	2
engult	1
engunde	1
enhant	7
enheine	1
enhende	3
enhete	3
enhân	3
enhânt	1
enhêten	1
enhœr	1
enist	3
enkalt	1
enkan	5
enkans	1
enkegen	1
enkegene	10
enkelten	8
enkeltet	1
enkiltestu	1
enkolten	2
enkomen	1
enkunde	18
enkunden	5
enkân	1
enl	1
enlebte	2
enlie	2
enliuge	1
enlobt	1
enlân	2
enlât	2
enlâße	1
enlêrte	1
enmac	2
enmag	1
enminne	1
enmitten	3
enmoht	1
enmohte	1
enmuotet	1
enmüge	1
ennam	2
enouwe	1
enphallen	1
enphangen	17
enphant	5
enphie	21
enphiegen	1
enphienc	1
enphieng	2
enphienge	4
enphiengen	9
enphinde	1
enphâch	1
enphâhe	1
enphâhen	14
enphâhet	2
enphân	3
enpiut	2
enruoch	1
enruoche	1
enruochen	1
ens	2
ensach	3
ensament	1
ensamt	1
ensande	1
enschadete	2
enscheidet	1
ense	2
ensehe	1
ensließen	1
ensol	3
ensold	1
ensolden	1
ensparten	1
ensprach	4
enstreit	1
enstêt	1
enstübe	1
enstünde	1
ensult	2
ensuring	1
enswebete	1
ensâhen	1
ensîn	1
ensûme	1
entar	1
entgegene	2
entgelten	1
enthalt	1
entity	3
entluoden	1
entorste	1
entorsten	1
entran	9
entranc	2
entredest	1
entrihte	1
entrinnen	3
entriuwen	3
entrunnen	1
entsließen	1
entsloßßen	1
entslâfen	1
entsprechenden	1
entuo	2
entuot	5
entweich	2
entwesen	1
entwichen	1
entwingen	1
entworfen	1
entwâfende	1
entwîche	1
entwîchen	4
entzwei	1
entæte	1
entæten	2
envant	3
envihte	1
envride	1
envürhte	1
enwarenden	1
enwart	6
enwas	7
enwei	5
enwelle	3
enwelt	1
enwendes	1
enwerbe	1
enwerdet	1
enwesse	1
enwessen	2
enwesser	1
enweste	1
enwil	6
enwirt	1
enwolde	1
enwolden	2
enwoldes	1
enwurbe	1
enwurben	1
enwurde	2
enzam	1
enzimt	2
enzæme	1
enzît	1
enzündet	1
enzürnet	1
equipment	3
er	1320
erarnen	2
erarneten	1
erbarmen	3
erbarmet	1
erbe	6
erbeite	3
erbeiten	1
erbeißen	1
erbeißte	4
erbeißten	4
erbit	1
erbiten	1
erblichen	2
erblüete	1
erbouwen	1
erbran	1
erbunnen	2
erburten	1
erbîten	1
erbôt	8
erd	13
erde	1
erden	5
erdießen	4
erdr	1
erdürsten	1
erg	10
ergangen	4
ergetze	1
ergetzen	8
ergetzet	3
ergezt	1
ergie	4
ergienge	4
ergip	1
ergâhte	1
ergân	20
ergât	2
ergæben	2
ergên	2
erhaben	6
erhal	1
erhalb	1
erhellen	1
erhlûte	1
erholte	2
erhouwen	1
erhôrte	3
erhôrten	1
eriteniuwet	1
erjeiten	1
erkande	6
erkander	1
erkandet	1
erkant	13
erkenne	4
erkennen	3
erklanc	8
erklang	1
erklingen	1
erklärenden	1
erkorn	9
erkrachten	1
erkrummen	1
erkunnet	3
erkuolent	2
erkôs	1
erküele	1
erlachten	1
erlangen	1
erlief	1
erliten	1
erloube	1
erlouben	4
erloubet	6
erloubte	2
erlân	1
erlâßen	3
erlûhte	1
erlûte	1
erlœsen	1
erm	2
ermant	1
ermel	1
ermordert	1
ermorderôt	1
ern	14
ernbôt	1
erner	1
erniuwet	1
ernslîche	1
ernslîchen	1
errach	1
errechen	1
erreicht	2
erreißet	1
errochen	6
errors	1
errungen	1
errîten	1
ers	6
ersach	8
erschal	3
erschein	1
erschr	2
erschrac	1
erschrahten	1
erschricte	1
ersehen	3
erslagen	45
erslagene	3
ersluoc	1
ersmielte	1
ersprancte	2
ersprancten	1
erst	1
erstarp	2
ersterben	10
erstorben	8
erstreit	2
erstrîten	1
ertagete	1
ertobete	1
ertobt	1
ertranc	1
ertrenken	1
ertrenket	2
ertrüebet	1
ertwingen	4
ertwungen	1
ervant	15
ervare	1
ervarn	1
ervellet	1
ervinde	3
ervinden	1
ervollen	1
ervunde	3
ervunden	5
ervüere	2
ervüllen	1
ervüllet	3
ervünde	1
ervür	1
erwac	1
erwagte	1
erwanden	1
erwant	2
erwarb	1
erwarp	1
erweget	1
erweinen	1
erwelt	1
erwelte	1
erwelten	8
erwelter	4
erwenden	1
erwerbe	1
erwerben	13
erwern	1
erwigen	1
erwinde	2
erwinden	12
erwindet	1
erwirbest	1
erworben	1
erwurb	1
erzeige	1
erzeigen	2
erzeigte	2
erzenîe	1
erziuge	2
erziugen	1
erziuget	1
erzunde	1
erzurnde	1
erzürne	1
erzürnen	1
erzürnet	8
es	30
eschînen	1
especially	1
et	21
etelîche	2
etelîchem	1
etelîchen	2
etelîcher	1
eteslîchem	3
eteslîchen	3
eteslîcher	2
eteslîches	1
etlîche	1
etlîchen	1
etlîcher	1
etwen	1
etwenne	1
etzel	53
etzele	13
etzelen	105
etzelenburc	1
etzeln	20
even	2
everdingen	1
except	3
exclusion	1
executive	1
exempt	2
exists	1
expend	1
expense	1
expenses	2
explanation	2
exporting	1
express	1
extent	1
eßen	1
eßn	5
eßßen	1
eßßent	2
eßßet	1
f	249
facility	1
fairbanks	1
fassungen	1
fe	6
federal	2
fee	8
fees	4
fehler	1
fem	1
ferbürten	1
ferrans	1
few	1
file	2
files	2
financial	1
finden	1
fitness	1
fiuwer	1
fix	1
flüege	1
flühte	1
fme	1
folgende	2
folgenden	1
follow	1
following	3
for	26
form	4
format	4
formats	2
forth	8
forty	1
found	3
foundation	22
foundation's	3
free	5
freely	4
from	15
full	13
funfzec	1
fuorte	1
further	1
future	3
fünf	11
für	2
fürste	2
fürste/vürste	1
g	6
gab	29
gaben	1
gaber	1
gadem	2
gademe	7
gan	4
ganc	1
ganz	1
ganze	1
ganzen	3
gap	22
gar	62
garte	2
garten	4
garzûne	1
gast	22
gaste	3
gbnewby@pglaf.org	1
gebant	12
gebat	1
gebe	1
gebeine	1
geben	31
gebende	4
gebenden	1
gebene	7
gebent	1
gebet	5
gebettet	1
gebieten	7
gebietent	1
gebietet	10
gebirge	1
gebiten	1
gebiutet	1
geblâsen	1
geboren	1
geborn	16
geboten	1
gebouwen	1
gebrach	1
gebrast	5
gebreste	1
gebresten	1
gebrieven	1
gebrouwen	1
gebt	2
gebundem	1
gebunden	11
gebuten	1
gebâre	1
gebâren	2
gebârt	1
gebârte	2
gebârten	1
gebâten	1
gebærde	2
gebære	1
gebîßen	1
gebôt	26
gebüeßet	2
gebüte	1
gedagen	1
gedaget	1
gedanc	3
gedanken	3
gedenke	6
gedenken	2
gedenket	4
gediende	3
gedienen	4
gedienet	13
gedigene	4
gedinge	2
gedingen	7
gedolt	1
gedranc	7
gedrange	1
gedreut	1
gedrungen	1
gedâht	16
gedâhte	13
gedâhten	4
gedâhtet	1
gedûhten	1
gefloßßen	1
gefüllet	1
gegeben	18
gegen	18
gegensidele	1
gegert	3
gegruoßte	1
gegrüeßet	1
gegunnen	1
gegân	18
geha	10
gehaben	4
gehabet	1
gehabete	2
gehabt	1
gehabten	1
gehandelt	2
geheilet	2
geheiße	2
geheißen	12
gehelfen	4
geherbergen	1
geherberget	1
gehilz	1
geholfen	2
gehouwen	1
gehân	1
gehôrt	2
gehôrte	13
gehôrten	3
gehüeten	1
gehüetet	1
gehünde	2
gehœhet	3
gehœnet	1
gehœret	1
gein	21
geisel	1
geitewîßet	1
gejaget	1
gejehen	2
gejeide	3
gejeides	1
gekaphet	1
gekebeset	1
geklaget	1
gekleidet	6
gekleit	7
gekrônet	1
geküsset	2
gelac	11
geladen	6
geladet	2
geleben	5
gelebet	3
gelebt	1
gelebte	3
gelebten	2
gelege	1
gelegen	19
geleinet	1
geleint	1
geleit	2
geleite	8
geleiten	3
gelfe	1
gelief	1
gelige	2
geligen	4
gelingen	1
gelobet	2
gelobete	2
gelobt	3
gelobte	1
gelobten	2
gelogen	3
geloube	1
gelouben	13
geloubestu	1
geloubet	3
geloubete	1
geloubt	1
geloubte	1
gelphen	1
gelphrât	7
gelphrâte	3
gelphrâten	5
gelphrâtes	5
gelt	1
gelte	2
gelten	3
geltes	1
geltet	2
gelunge	1
gelungen	3
gelân	1
gelâßen	2
gelæge	2
gelæße	1
gelîch	4
gelîche	18
gelîchet	1
gelîst	1
gelône	1
gelônet	2
gelücke	5
gelüsten	1
gemach	24
gemachet	1
gemahele	1
gemant	3
gemeine	4
gemeinem	2
gemeint	1
gemeit	47
gemelîcher	1
gemischet	2
gemuot	34
gemuote	2
gemuoten	9
gemuoter	1
gemâlet	1
gemâlt	1
gemêret	1
gemüet	2
gemüete	1
gen	4
genam	6
genannt	1
genant	13
genas	7
geneiget	1
genennen	2
general	3
generations	2
genese	1
genesen	37
geniete	1
genießen	12
genießet	1
geniußet	1
genomen	42
genoßßen	2
genuoc	80
genuoge	18
genuogen	3
genuoger	1
genâde	16
genâden	4
genâmen	2
genædec	2
genædeclîche	1
genædeclîchen	2
genædeclîcher	1
genæme	1
genæsen	1
genæt	1
genôte	7
genœte	1
gephendet	1
gephlac	3
gephlegen	11
gepiuße	1
ger	3
gerant	8
gerasten	1
gere	1
geredet	1
gereht	2
gereit	2
gereite	5
gerent	1
geriet	6
gerihte	3
gerihten	1
gerihtet	1
geringet	1
geriten	19
geriuwen	2
german	1
gern	4
gernde	2
gerndiu	1
gerne	146
gerner	3
gerochen	4
gerou	1
gerouw	1
gerouwen	1
gert	3
gerte	21
gerten	10
gertes	1
geruochen	1
geruochent	1
geruochet	5
geruohte	1
geruohtet	1
geruowen	2
geruowete	1
gerâten	7
gerætet	1
gerîte	1
gerîten	3
gerîtent	1
gerûmen	1
gerûmet	2
gerûmte	1
gerüemet	4
gerüeret	4
gesa	9
gesach	31
gesagen	22
gesaget	8
gesagt	1
gesamden	1
gesamnet	1
gesanc	2
gesande	1
gesant	38
gesatelet	1
gesatelt	2
geschach	41
geschadet	1
geschaffen	1
geschaffet	2
geschallet	1
gescham	2
geschant	1
geschehe	2
geschehen	76
gescheiden	19
geschendet	1
geschenket	1
geschieden	2
geschiet	1
geschihet	1
geschiht	16
geschouwen	1
geschouwet	1
geschoßßen	3
geschuof	1
geschäftes	1
geschæhe	5
gesehen	53
gesehent	1
geseit	58
geselle	6
geselleclîch	1
geselleclîchen	2
gesellen	16
gesellete	1
gesende	1
gesendet	5
gesenftet	1
gesetzet	1
geseßßen	3
gesidele	7
gesidelen	1
gesidelet	1
gesigen	4
gesihe	1
gesiht	1
gesinde	55
gesindes	7
gesiune	1
geslagen	5
gesluoc	1
geslüege	1
gesmîde	1
gesniten	2
gesoumet	2
gespan	1
gespannen	2
gesparn	1
gespart	3
gespenge	2
gesperrte	1
gesprach	8
gespranc	1
gespringent	1
gesprochen	3
gest	1
gestalt	1
geste	72
gestein	2
gesteine	8
gesteines	3
gesteinet	2
gesten	78
gestraht	1
gestreut	1
gestriten	5
gestrîten	2
gestuont	6
gestân	10
gestên	1
gestênt	1
gestüende	1
gesunde	2
gesundem	1
gesunden	9
gesunder	8
gesundert	2
gesungen	1
gesunt	11
gesuochet	2
geswarn	1
geswichen	1
geswiftet	2
geswollen	1
gesworn	5
geswîchen	1
geswîchent	1
gesâhen	4
gesâhens	1
gesâßen	5
gesæhe	5
gesæhet	1
gesæße	1
gesæßen	1
gesîn	33
gesît	1
gesûmet	1
getan	1
getar	3
getarses	1
geteilen	2
geteilet	2
geteiltiu	2
getet	1
getiuret	2
getiuwert	1
getorste	4
getorsten	2
getorstet	1
getoufet	1
getragen	12
getraget	1
getrat	1
getriben	1
getriulîchen	1
getriulîches	1
getriutet	3
getriuwe	16
getriuwelîchen	1
getriuwelîcher	1
getriuwen	4
getriuwer	7
getroumet	1
getrout	1
getrouwe	2
getrouwen	5
getrouwet	1
getruckenten	1
getrunke	1
getrunken	3
getruoc	6
getruogen	5
getrûwe	2
getrûwen	1
getrüegen	2
getrœstet	1
getuon	3
getuot	17
geturren	1
geturret	1
getwerc	3
getwerge	1
getwergen	1
getân	340
getâne	1
getânem	3
getânen	2
getâner	1
getâten	2
getæte	1
getörst	1
getörste	1
getürre	1
getürren	1
getürstigen	1
geurloubet	1
gevalle	3
gevallen	5
gevallent	1
gevangen	5
gevar	1
gevarn	7
gevelle	1
gevellet	3
gevelschet	1
geverret	1
geverte	2
geverten	2
gevestent	1
gevidelter	1
gevie	2
geviele	1
gevielen	1
gevloßßen	1
gevolgen	3
gevolget	2
gevolgte	1
gevriden	1
gevriesch	4
gevrieschen	1
gevrumet	1
gevrumt	1
gevrumte	1
gevrâget	2
gevuor	1
gevuoren	3
gevâht	1
gevüege	3
gevüegen	8
gevüeget	4
gevüeren	3
gevüeret	5
gevügele	1
gewahsen	2
gewahset	2
gewalt	14
gewalte	3
gewaltec	9
gewalteclîch	1
gewalteclîchen	2
gewaltic	1
gewan	95
gewande	1
gewannen	1
gewant	85
gewar	3
gewarnet	4
gewarnôt	1
gewegen	2
geweinde	1
gewelbet	1
gewendet	1
gewerben	1
gewerlîche	1
gewerlîchen	2
gewern	2
gewerp	1
gewerre	1
gewerren	3
gewert	4
gewesen	8
gewin	1
gewinne	1
gewinnen	15
gewinnent	1
gewinnestu	1
gewissen	1
gewißßen	3
gewoneheit	2
gewonheite	2
gewonlîch	1
geworben	6
geworht	3
geworhte	1
gewunnen	10
gewuohs	1
gewâfenden	1
gewâfenet	2
gewâfent	26
gewâget	1
gewæfen	8
gewæte	3
gewîhet	1
gewîset	1
gewüehse	2
gewünne	5
gewürhte	1
gezam	19
gezelt	9
gezemen	3
gezierde	1
gezieret	16
geziert	1
gezimber	1
gezimt	1
geziuge	1
gezogen	7
gezogene	1
gezogenlîch	1
gezogenlîche	3
gezogenlîchen	5
gezucte	1
gezæme	1
geßßen	1
gib	8
gibe	1
gibeke	2
gibeken	1
gibich	1
gibs	1
gie	108
gienc	2
gieng	1
gienge	4
giengen	50
gießen	1
gihst	1
giht	7
gip	1
gir	1
give	4
given	1
glanz	2
glanze	1
glesten	1
glocken	2
gloube	1
gnuoge	1
goals	1
golde	29
goldes	13
golt	50
goltrôter	1
goltva	1
goltvarwen	2
goltvarwer	1
got	81
gote	7
gotelinde	8
gotelint	12
gotes	4
gotlinde	2
gotlinden	1
gotlint	3
gouche	1
goume	1
govern	1
gr	45
grabe	1
gram	5
gran	1
granted	1
grap	1
gras	14
gratefully	1
grau	1
gregory	1
greif	3
gremelich	1
gremlîch	2
gremlîche	1
gremlîchen	2
gremlîchiu	2
griffen	2
grimküene	1
grimme	27
grimmec	5
grimmeclîche	2
grimmeclîchen	1
grimmege	1
grimmegem	1
grimmegen	1
grimmem	2
grimmen	18
grimmer	2
grimmes	2
grimmigem	1
grimmigen	1
grimmiu	2
griulîch	1
gro	1
groeßlîchen	1
gross	1
group	1
grunde	1
grunt	1
gruo	6
gruoße	8
gruoßes	2
gruoßte	4
gruoßten	2
gruoßter	1
gruoßtes	3
grâbe	1
grâve	3
grîfen	1
grîfet	3
grîse	1
grîsen	1
grôße	36
